mean,std,episode,x
0.057, 1.537, 908, 
0.056, 1.493, 909, 
0.021, 1.163, 910, 
0.059, 1.199, 911, 
0.061, 1.857, 912, 
0.038, 1.585, 913, 
0.036, 1.675, 914, 
0.055, 1.935, 915, 
0.043, 1.274, 916, 
0.050, 0.815, 917, 
0.040, 1.342, 918, 
0.051, 1.984, 919, 
0.054, 1.666, 920, 
0.023, 0.959, 921, 
0.064, 2.368, 922, 
0.068, 1.709, 923, 
0.051, 2.055, 924, 
0.017, 1.462, 925, 
0.068, 2.206, 926, 
0.042, 2.046, 927, 
0.039, 1.586, 928, 
0.075, 1.192, 929, 
0.044, 1.385, 930, 
0.052, 1.499, 931, 
0.076, 1.803, 932, 
0.028, 0.895, 933, 
0.051, 1.564, 934, 
0.024, 2.584, 935, 
0.051, 1.559, 936, 
0.035, 1.174, 937, 
0.066, 1.599, 938, 
0.065, 1.896, 939, 
0.060, 1.734, 940, 
0.047, 0.921, 941, 
0.038, 2.108, 942, 
0.023, 1.918, 943, 
0.033, 1.317, 944, 
0.051, 1.724, 945, 
0.021, 1.246, 946, 
0.064, 1.252, 947, 
0.012, 1.053, 948, 
0.051, 1.300, 949, 
0.073, 1.660, 950, 
0.044, 1.585, 951, 
-0.013, 2.933, 952, 
0.040, 1.316, 953, 
0.024, 1.251, 954, 
0.074, 1.223, 955, 
0.050, 1.403, 956, 
0.073, 2.079, 957, 
0.043, 1.103, 958, 
0.068, 1.334, 959, 
0.052, 1.092, 960, 
0.027, 1.156, 961, 
0.055, 1.358, 962, 
0.035, 1.091, 963, 
0.043, 1.277, 964, 
0.026, 1.012, 965, 
0.062, 2.483, 966, 
0.034, 1.438, 967, 
0.057, 1.250, 968, 
0.029, 0.775, 969, 
0.031, 1.642, 970, 
0.061, 1.250, 971, 
0.029, 1.406, 972, 
0.027, 1.114, 973, 
0.044, 0.926, 974, 
0.051, 2.497, 975, 
0.041, 2.400, 976, 
0.029, 1.727, 977, 
0.030, 1.144, 978, 
0.036, 1.745, 979, 
0.018, 1.163, 980, 
0.037, 1.359, 981, 
0.003, 2.402, 982, 
0.045, 1.583, 983, 
0.051, 1.525, 984, 
0.014, 3.104, 985, 
0.058, 2.008, 986, 
0.022, 2.319, 987, 
0.039, 1.382, 988, 
0.023, 2.005, 989, 
0.075, 1.806, 990, 
0.057, 1.646, 991, 
