mean,std,episode,x
0.018, 0.390, 668, 
0.006, 0.531, 669, 
0.014, 0.391, 670, 
0.008, 0.256, 671, 
0.014, 0.523, 672, 
0.019, 0.631, 673, 
0.016, 0.524, 674, 
0.021, 0.602, 675, 
0.013, 0.351, 676, 
0.012, 0.421, 677, 
0.018, 0.431, 678, 
0.013, 0.619, 679, 
0.013, 0.396, 680, 
0.008, 0.244, 681, 
0.011, 0.275, 682, 
0.018, 0.451, 683, 
0.009, 0.496, 684, 
0.019, 0.544, 685, 
0.015, 0.446, 686, 
0.020, 0.528, 687, 
0.008, 0.256, 688, 
0.009, 0.243, 689, 
0.009, 0.287, 690, 
0.009, 0.378, 691, 
0.012, 0.555, 692, 
0.012, 0.641, 693, 
0.009, 0.353, 694, 
0.005, 0.565, 695, 
0.017, 0.297, 696, 
0.011, 0.555, 697, 
0.010, 0.472, 698, 
0.007, 0.238, 699, 
0.005, 0.418, 700, 
0.009, 0.235, 701, 
0.020, 0.527, 702, 
0.013, 0.578, 703, 
0.008, 0.277, 704, 
0.017, 0.418, 705, 
0.022, 0.520, 706, 
0.015, 0.404, 707, 
0.012, 0.698, 708, 
0.019, 0.411, 709, 
0.017, 0.297, 710, 
0.010, 0.378, 711, 
0.016, 0.486, 712, 
0.009, 0.226, 713, 
0.012, 0.314, 714, 
0.014, 0.625, 715, 
0.017, 0.437, 716, 
0.010, 0.396, 717, 
0.007, 0.364, 718, 
0.016, 0.419, 719, 
0.015, 0.393, 720, 
0.014, 0.375, 721, 
0.009, 0.261, 722, 
0.011, 0.507, 723, 
0.016, 0.647, 724, 
0.009, 0.452, 725, 
0.009, 0.500, 726, 
0.009, 0.496, 727, 
0.008, 0.353, 728, 
0.016, 0.346, 729, 
0.012, 0.287, 730, 
0.013, 0.266, 731, 
0.008, 0.233, 732, 
0.010, 0.414, 733, 
0.012, 0.323, 734, 
0.022, 0.520, 735, 
0.030, 0.767, 736, 
0.017, 0.419, 737, 
0.009, 0.512, 738, 
0.019, 0.365, 739, 
0.015, 0.346, 740, 
0.011, 0.368, 741, 
0.009, 0.726, 742, 
0.009, 0.378, 743, 
0.009, 0.450, 744, 
0.008, 0.494, 745, 
0.008, 0.506, 746, 
0.007, 0.293, 747, 
0.013, 0.351, 748, 
0.010, 0.450, 749, 
0.014, 0.280, 750, 
0.010, 0.416, 751, 
0.025, 0.364, 752, 
0.008, 0.370, 753, 
0.010, 0.500, 754, 
0.013, 0.366, 755, 
0.010, 0.275, 756, 
0.014, 0.526, 757, 
0.011, 0.270, 758, 
0.013, 0.364, 759, 
0.005, 0.359, 760, 
0.026, 0.483, 761, 
0.009, 0.380, 762, 
0.009, 0.477, 763, 
0.008, 0.378, 764, 
0.014, 0.233, 765, 
0.022, 0.520, 766, 
0.021, 0.410, 767, 
0.022, 0.520, 768, 
0.015, 0.429, 769, 
0.014, 0.334, 770, 
0.013, 0.425, 771, 
0.009, 0.261, 772, 
0.007, 0.739, 773, 
0.012, 0.340, 774, 
0.017, 0.611, 775, 
0.011, 0.326, 776, 
0.019, 0.489, 777, 
0.010, 0.266, 778, 
0.005, 0.445, 779, 
0.009, 0.559, 780, 
0.003, 0.398, 781, 
0.010, 0.421, 782, 
0.018, 0.450, 783, 
0.010, 0.426, 784, 
0.014, 0.728, 785, 
0.018, 0.360, 786, 
0.018, 0.451, 787, 
0.018, 0.381, 788, 
0.011, 0.453, 789, 
0.010, 0.270, 790, 
0.014, 0.574, 791, 
0.012, 0.555, 792, 
0.009, 0.316, 793, 
0.007, 0.238, 794, 
0.018, 0.381, 795, 
0.008, 0.403, 796, 
0.010, 0.396, 797, 
0.013, 0.526, 798, 
0.019, 0.476, 799, 
0.006, 0.531, 800, 
-0.003, 0.852, 801, 
0.026, 0.483, 802, 
0.010, 0.383, 803, 
0.007, 0.308, 804, 
0.019, 0.462, 805, 
0.006, 0.308, 806, 
0.015, 0.737, 807, 
0.010, 0.275, 808, 
0.010, 0.452, 809, 
0.016, 0.414, 810, 
0.007, 0.293, 811, 
0.015, 0.315, 812, 
0.022, 0.516, 813, 
0.012, 0.340, 814, 
0.005, 0.323, 815, 
0.013, 0.728, 816, 
0.015, 0.436, 817, 
0.025, 0.484, 818, 
0.012, 0.585, 819, 
0.013, 0.291, 820, 
0.009, 0.316, 821, 
0.017, 0.343, 822, 
0.009, 0.335, 823, 
0.022, 0.410, 824, 
0.018, 0.343, 825, 
0.007, 0.470, 826, 
0.010, 0.500, 827, 
0.017, 0.431, 828, 
0.006, 0.308, 829, 
0.009, 0.450, 830, 
0.009, 0.235, 831, 
0.010, 0.384, 832, 
0.005, 0.316, 833, 
0.013, 0.579, 834, 
0.013, 0.453, 835, 
0.010, 0.327, 836, 
0.021, 0.516, 837, 
0.022, 0.520, 838, 
0.011, 0.455, 839, 
0.007, 0.293, 840, 
0.003, 0.317, 841, 
0.015, 0.646, 842, 
0.010, 0.416, 843, 
0.017, 0.297, 844, 
0.022, 0.520, 845, 
0.012, 0.333, 846, 
0.012, 0.524, 847, 
0.010, 0.266, 848, 
0.008, 0.256, 849, 
0.019, 0.544, 850, 
0.010, 0.287, 851, 
0.019, 0.371, 852, 
0.015, 0.429, 853, 
0.019, 0.451, 854, 
0.004, 0.353, 855, 
0.014, 0.391, 856, 
0.026, 0.364, 857, 
0.017, 0.386, 858, 
0.011, 0.574, 859, 
0.006, 0.668, 860, 
0.027, 0.457, 861, 
0.012, 0.498, 862, 
0.014, 0.728, 863, 
0.004, 0.352, 864, 
0.012, 0.391, 865, 
0.019, 0.411, 866, 
0.005, 0.359, 867, 
0.021, 0.603, 868, 
0.009, 0.226, 869, 
0.010, 0.266, 870, 
0.011, 0.498, 871, 
0.010, 0.554, 872, 
0.016, 0.419, 873, 
0.016, 0.372, 874, 
0.016, 0.419, 875, 
0.011, 0.507, 876, 
0.022, 0.341, 877, 
0.014, 0.625, 878, 
0.016, 0.446, 879, 
0.003, 0.317, 880, 
0.006, 0.364, 881, 
0.011, 0.270, 882, 
0.010, 0.406, 883, 
0.014, 0.375, 884, 
0.018, 0.544, 885, 
0.018, 0.476, 886, 
0.013, 0.555, 887, 
0.009, 0.378, 888, 
0.008, 0.290, 889, 
0.014, 0.375, 890, 
0.016, 0.420, 891, 
0.015, 0.372, 892, 
0.019, 0.290, 893, 
0.025, 0.484, 894, 
0.015, 0.334, 895, 
0.017, 0.531, 896, 
0.020, 0.441, 897, 
0.014, 0.579, 898, 
0.010, 0.274, 899, 
0.009, 0.384, 900, 
0.005, 0.368, 901, 
0.005, 0.374, 902, 
0.014, 0.578, 903, 
0.012, 0.324, 904, 
0.026, 0.457, 905, 
0.009, 0.304, 906, 
0.019, 0.509, 907, 
0.011, 0.326, 908, 
0.017, 0.440, 909, 
0.019, 0.602, 910, 
0.010, 0.487, 911, 
0.004, 0.317, 912, 
0.010, 0.454, 913, 
0.011, 0.336, 914, 
0.009, 0.513, 915, 
